STATION           STATION_NAME                                       DATE     PRCP     SNWD     SNOW     PSUN     TSUN     TMAX     TMIN     WESD     AWND     WDF2     WDF5     WSF2     WSF5     PGTM     FMTM     WT09     WT14     WT07     WT01     WT15     WT17     WT06     WT21     WT05     WT02     WT11     WT22     WT04     WT13     WT16     WT08     WT18     WT03     
----------------- -------------------------------------------------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- 
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080315 10       0        0        -9999    -9999    144      67       0        43       20       200      89       116      630      936      -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        1        -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080316 25       0        0        -9999    -9999    94       28       0        63       330      350      116      143      2349     2352     -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        1        -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080317 0        0        0        -9999    -9999    100      -6       0        55       350      350      107      125      322      322      -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080318 10       0        0        -9999    -9999    78       28       0        38       130      130      72       98       2329     2330     -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        1        -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080319 119      0        0        -9999    -9999    156      44       0        31       160      160      80       103      1946     1952     -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        1        -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080320 79       0        0        -9999    -9999    167      22       0        100      310      290      148      183      1618     1500     -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        -9999    -9999    -9999    -9999    1        1        -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080321 0        0        0        -9999    -9999    106      22       0        67       310      290      130      148      835      836      -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080322 0        0        0        -9999    -9999    100      28       0        43       360      10       72       89       2116     2117     -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    1        -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080323 0        0        0        -9999    -9999    89       -6       0        36       360      360      72       80       853      437      -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USW00013739           PHILADELPHIA INTERNATIONAL AIRPORT PA US 20080324 0        0        0        -9999    -9999    106      6        0        41       10       360      76       94       2328     2244     -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    -9999    
